date,beach_id,site,enterococci,water_temp_c,synthetic_flag,source_class
2026-05-02,palm-beach,Palm Beach,7,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-02,north-steyne,North Steyne,19,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-02,bondi,Bondi,12,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-02,coogee,Coogee,5,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-02,cronulla,Cronulla,4,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-02,balmoral,Balmoral,6,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-03,palm-beach,Palm Beach,1,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-03,north-steyne,North Steyne,14,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-03,bondi,Bondi,4,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-03,coogee,Coogee,1,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-03,cronulla,Cronulla,26,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-03,balmoral,Balmoral,28,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-04,palm-beach,Palm Beach,51,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-04,north-steyne,North Steyne,2,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-04,bondi,Bondi,4,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-04,coogee,Coogee,100,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-04,cronulla,Cronulla,3,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-04,balmoral,Balmoral,14,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-05,palm-beach,Palm Beach,0,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-05,north-steyne,North Steyne,10,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-05,bondi,Bondi,29,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-05,coogee,Coogee,4,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-05,cronulla,Cronulla,6,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-05,balmoral,Balmoral,7,22.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-06,palm-beach,Palm Beach,6,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-06,north-steyne,North Steyne,7,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-06,bondi,Bondi,5,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-06,coogee,Coogee,10,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-06,cronulla,Cronulla,5,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-06,balmoral,Balmoral,3,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-07,palm-beach,Palm Beach,12,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-07,north-steyne,North Steyne,25,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-07,bondi,Bondi,11,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-07,coogee,Coogee,13,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-07,cronulla,Cronulla,1,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-07,balmoral,Balmoral,4,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-08,palm-beach,Palm Beach,7,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-08,north-steyne,North Steyne,13,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-08,bondi,Bondi,19,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-08,coogee,Coogee,2,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-08,cronulla,Cronulla,48,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-08,balmoral,Balmoral,5,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-09,palm-beach,Palm Beach,34,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-09,north-steyne,North Steyne,4,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-09,bondi,Bondi,10,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-09,coogee,Coogee,20,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-09,cronulla,Cronulla,17,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-09,balmoral,Balmoral,2,22.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-10,palm-beach,Palm Beach,1,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-10,north-steyne,North Steyne,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-10,bondi,Bondi,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-10,coogee,Coogee,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-10,cronulla,Cronulla,6,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-10,balmoral,Balmoral,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-11,palm-beach,Palm Beach,21,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-11,north-steyne,North Steyne,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-11,bondi,Bondi,22,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-11,coogee,Coogee,20,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-11,cronulla,Cronulla,1,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-11,balmoral,Balmoral,26,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-12,palm-beach,Palm Beach,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-12,north-steyne,North Steyne,6,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-12,bondi,Bondi,10,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-12,coogee,Coogee,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-12,cronulla,Cronulla,15,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-12,balmoral,Balmoral,10,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-13,palm-beach,Palm Beach,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-13,north-steyne,North Steyne,12,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-13,bondi,Bondi,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-13,coogee,Coogee,2,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-13,cronulla,Cronulla,13,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-13,balmoral,Balmoral,8,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-14,palm-beach,Palm Beach,8,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-14,north-steyne,North Steyne,11,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-14,bondi,Bondi,5,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-14,coogee,Coogee,48,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-14,cronulla,Cronulla,4,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-14,balmoral,Balmoral,3,22.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-15,palm-beach,Palm Beach,57,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-15,north-steyne,North Steyne,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-15,bondi,Bondi,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-15,coogee,Coogee,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-15,cronulla,Cronulla,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-15,balmoral,Balmoral,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-16,palm-beach,Palm Beach,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-16,north-steyne,North Steyne,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-16,bondi,Bondi,8,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-16,coogee,Coogee,16,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-16,cronulla,Cronulla,21,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-16,balmoral,Balmoral,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-17,palm-beach,Palm Beach,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-17,north-steyne,North Steyne,12,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-17,bondi,Bondi,47,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-17,coogee,Coogee,14,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-17,cronulla,Cronulla,14,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-17,balmoral,Balmoral,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-18,palm-beach,Palm Beach,15,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-18,north-steyne,North Steyne,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-18,bondi,Bondi,12,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-18,coogee,Coogee,22,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-18,cronulla,Cronulla,8,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-18,balmoral,Balmoral,20,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-19,palm-beach,Palm Beach,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-19,north-steyne,North Steyne,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-19,bondi,Bondi,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-19,coogee,Coogee,19,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-19,cronulla,Cronulla,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-19,balmoral,Balmoral,22,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-20,palm-beach,Palm Beach,17,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-20,north-steyne,North Steyne,13,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-20,bondi,Bondi,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-20,coogee,Coogee,11,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-20,cronulla,Cronulla,13,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-20,balmoral,Balmoral,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-21,palm-beach,Palm Beach,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-21,north-steyne,North Steyne,0,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-21,bondi,Bondi,14,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-21,coogee,Coogee,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-21,cronulla,Cronulla,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-21,balmoral,Balmoral,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-22,palm-beach,Palm Beach,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-22,north-steyne,North Steyne,57,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-22,bondi,Bondi,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-22,coogee,Coogee,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-22,cronulla,Cronulla,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-22,balmoral,Balmoral,14,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-23,palm-beach,Palm Beach,68,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-23,north-steyne,North Steyne,15,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-23,bondi,Bondi,29,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-23,coogee,Coogee,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-23,cronulla,Cronulla,14,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-23,balmoral,Balmoral,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-24,palm-beach,Palm Beach,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-24,north-steyne,North Steyne,18,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-24,bondi,Bondi,22,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-24,coogee,Coogee,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-24,cronulla,Cronulla,14,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-24,balmoral,Balmoral,14,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-25,palm-beach,Palm Beach,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-25,north-steyne,North Steyne,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-25,bondi,Bondi,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-25,coogee,Coogee,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-25,cronulla,Cronulla,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-25,balmoral,Balmoral,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-26,palm-beach,Palm Beach,23,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-26,north-steyne,North Steyne,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-26,bondi,Bondi,23,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-26,coogee,Coogee,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-26,cronulla,Cronulla,22,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-26,balmoral,Balmoral,7,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-27,palm-beach,Palm Beach,22,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-27,north-steyne,North Steyne,17,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-27,bondi,Bondi,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-27,coogee,Coogee,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-27,cronulla,Cronulla,14,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-27,balmoral,Balmoral,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-28,palm-beach,Palm Beach,10,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-28,north-steyne,North Steyne,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-28,bondi,Bondi,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-28,coogee,Coogee,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-28,cronulla,Cronulla,25,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-28,balmoral,Balmoral,47,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-29,palm-beach,Palm Beach,8,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-29,north-steyne,North Steyne,22,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-29,bondi,Bondi,63,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-29,coogee,Coogee,39,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-29,cronulla,Cronulla,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-29,balmoral,Balmoral,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-30,palm-beach,Palm Beach,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-30,north-steyne,North Steyne,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-30,bondi,Bondi,20,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-30,coogee,Coogee,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-30,cronulla,Cronulla,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-30,balmoral,Balmoral,18,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-31,palm-beach,Palm Beach,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-31,north-steyne,North Steyne,9,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-31,bondi,Bondi,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-31,coogee,Coogee,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-31,cronulla,Cronulla,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-05-31,balmoral,Balmoral,9,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-01,palm-beach,Palm Beach,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-01,north-steyne,North Steyne,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-01,bondi,Bondi,8,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-01,coogee,Coogee,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-01,cronulla,Cronulla,16,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-01,balmoral,Balmoral,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-02,palm-beach,Palm Beach,17,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-02,north-steyne,North Steyne,11,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-02,bondi,Bondi,27,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-02,coogee,Coogee,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-02,cronulla,Cronulla,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-02,balmoral,Balmoral,40,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-03,palm-beach,Palm Beach,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-03,north-steyne,North Steyne,46,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-03,bondi,Bondi,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-03,coogee,Coogee,50,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-03,cronulla,Cronulla,126,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-03,balmoral,Balmoral,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-04,palm-beach,Palm Beach,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-04,north-steyne,North Steyne,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-04,bondi,Bondi,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-04,coogee,Coogee,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-04,cronulla,Cronulla,7,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-04,balmoral,Balmoral,10,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-05,palm-beach,Palm Beach,38,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-05,north-steyne,North Steyne,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-05,bondi,Bondi,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-05,coogee,Coogee,11,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-05,cronulla,Cronulla,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-05,balmoral,Balmoral,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-06,palm-beach,Palm Beach,97,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-06,north-steyne,North Steyne,17,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-06,bondi,Bondi,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-06,coogee,Coogee,2,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-06,cronulla,Cronulla,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-06,balmoral,Balmoral,29,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-07,palm-beach,Palm Beach,0,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-07,north-steyne,North Steyne,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-07,bondi,Bondi,69,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-07,coogee,Coogee,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-07,cronulla,Cronulla,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-07,balmoral,Balmoral,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-08,palm-beach,Palm Beach,5,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-08,north-steyne,North Steyne,7,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-08,bondi,Bondi,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-08,coogee,Coogee,1,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-08,cronulla,Cronulla,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-08,balmoral,Balmoral,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-09,palm-beach,Palm Beach,12,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-09,north-steyne,North Steyne,41,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-09,bondi,Bondi,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-09,coogee,Coogee,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-09,cronulla,Cronulla,6,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-09,balmoral,Balmoral,18,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-10,palm-beach,Palm Beach,10,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-10,north-steyne,North Steyne,11,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-10,bondi,Bondi,20,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-10,coogee,Coogee,13,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-10,cronulla,Cronulla,4,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-10,balmoral,Balmoral,3,23.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-11,palm-beach,Palm Beach,10,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-11,north-steyne,North Steyne,9,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-11,bondi,Bondi,19,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-11,coogee,Coogee,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-11,cronulla,Cronulla,18,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-11,balmoral,Balmoral,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-12,palm-beach,Palm Beach,0,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-12,north-steyne,North Steyne,9,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-12,bondi,Bondi,1,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-12,coogee,Coogee,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-12,cronulla,Cronulla,10,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-12,balmoral,Balmoral,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-13,palm-beach,Palm Beach,11,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-13,north-steyne,North Steyne,35,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-13,bondi,Bondi,11,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-13,coogee,Coogee,29,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-13,cronulla,Cronulla,26,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-13,balmoral,Balmoral,2,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-14,palm-beach,Palm Beach,29,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-14,north-steyne,North Steyne,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-14,bondi,Bondi,17,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-14,coogee,Coogee,4,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-14,cronulla,Cronulla,26,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-14,balmoral,Balmoral,11,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-15,palm-beach,Palm Beach,38,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-15,north-steyne,North Steyne,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-15,bondi,Bondi,8,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-15,coogee,Coogee,22,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-15,cronulla,Cronulla,21,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-15,balmoral,Balmoral,22,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-16,palm-beach,Palm Beach,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-16,north-steyne,North Steyne,9,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-16,bondi,Bondi,6,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-16,coogee,Coogee,4,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-16,cronulla,Cronulla,12,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-16,balmoral,Balmoral,3,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-17,palm-beach,Palm Beach,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-17,north-steyne,North Steyne,8,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-17,bondi,Bondi,27,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2026-06-17,coogee,Coogee,5,22.9,true,SYNTHETIC_ENGINEERING_FIXTURE
